l_id,r_id
beer_2117,beer_4685
beer_2117,beer_5031
beer_2608,beer_3895
beer_2608,beer_4685
beer_2608,beer_5031
beer_3895,beer_4685
beer_3895,beer_5031
beer_4685,beer_5031
beer_272,beer_963
beer_272,beer_1121
beer_272,beer_2599
beer_272,beer_2984
beer_272,beer_3500
beer_272,beer_4708
beer_272,beer_4735
beer_963,beer_1121
beer_963,beer_2599
beer_963,beer_2984
beer_963,beer_3500
beer_963,beer_4708
beer_963,beer_4735
beer_1121,beer_2599
beer_1121,beer_2984
beer_1121,beer_3500
beer_1121,beer_4708
beer_1121,beer_4735
beer_2599,beer_2984
beer_2599,beer_3500
beer_2599,beer_4708
beer_2599,beer_4735
beer_2984,beer_3500
beer_2984,beer_4708
beer_2984,beer_4735
beer_3500,beer_4708
beer_3500,beer_4735
beer_4708,beer_4735
beer_651,beer_673
beer_651,beer_1174
beer_651,beer_2711
beer_651,beer_3065
beer_651,beer_3261
beer_651,beer_3623
beer_651,beer_3641
beer_651,beer_3922
beer_673,beer_1174
beer_673,beer_2711
beer_673,beer_3065
beer_673,beer_3261
beer_673,beer_3623
beer_673,beer_3641
beer_673,beer_3922
beer_1174,beer_2711
beer_1174,beer_3065
beer_1174,beer_3261
beer_1174,beer_3623
beer_1174,beer_3641
beer_1174,beer_3922
beer_2711,beer_3065
beer_2711,beer_3261
beer_2711,beer_3623
beer_2711,beer_3641
beer_2711,beer_3922
beer_3065,beer_3261
beer_3065,beer_3623
beer_3065,beer_3641
beer_3065,beer_3922
beer_3261,beer_3623
beer_3261,beer_3641
beer_3261,beer_3922
beer_3623,beer_3641
beer_3623,beer_3922
beer_3641,beer_3922
beer_145,beer_771
beer_145,beer_2590
beer_145,beer_3169
beer_145,beer_3755
beer_145,beer_4335
beer_771,beer_2590
beer_771,beer_3169
beer_771,beer_3755
beer_771,beer_4335
beer_2590,beer_3169
beer_2590,beer_3755
beer_2590,beer_4335
beer_3169,beer_3755
beer_3169,beer_4335
beer_3755,beer_4335
beer_10,beer_87
beer_10,beer_839
beer_10,beer_2449
beer_10,beer_2992
beer_10,beer_5234
beer_10,beer_5278
beer_87,beer_839
beer_87,beer_2449
beer_87,beer_2992
beer_87,beer_5234
beer_87,beer_5278
beer_839,beer_2449
beer_839,beer_2992
beer_839,beer_5234
beer_839,beer_5278
beer_2449,beer_2992
beer_2449,beer_5234
beer_2449,beer_5278
beer_2992,beer_5234
beer_2992,beer_5278
beer_5234,beer_5278
beer_156,beer_159
beer_156,beer_555
beer_156,beer_1523
beer_156,beer_1597
beer_156,beer_2895
beer_156,beer_2953
beer_156,beer_3368
beer_156,beer_3793
beer_159,beer_555
beer_159,beer_1523
beer_159,beer_1597
beer_159,beer_2895
beer_159,beer_2953
beer_159,beer_3368
beer_159,beer_3793
beer_555,beer_1523
beer_555,beer_1597
beer_555,beer_2895
beer_555,beer_2953
beer_555,beer_3368
beer_555,beer_3793
beer_1523,beer_1597
beer_1523,beer_2895
beer_1523,beer_2953
beer_1523,beer_3368
beer_1523,beer_3793
beer_1597,beer_2895
beer_1597,beer_2953
beer_1597,beer_3368
beer_1597,beer_3793
beer_2895,beer_2953
beer_2895,beer_3368
beer_2895,beer_3793
beer_2953,beer_3368
beer_2953,beer_3793
beer_3368,beer_3793
beer_119,beer_372
beer_119,beer_1384
beer_119,beer_3362
beer_372,beer_1384
beer_372,beer_3362
beer_1384,beer_3362
beer_624,beer_1110
beer_624,beer_1682
beer_624,beer_1766
beer_624,beer_1829
beer_624,beer_2165
beer_624,beer_3146
beer_624,beer_4542
beer_624,beer_5223
beer_1110,beer_1682
beer_1110,beer_1766
beer_1110,beer_1829
beer_1110,beer_2165
beer_1110,beer_3146
beer_1110,beer_4542
beer_1110,beer_5223
beer_1682,beer_1766
beer_1682,beer_1829
beer_1682,beer_2165
beer_1682,beer_3146
beer_1682,beer_4542
beer_1682,beer_5223
beer_1766,beer_1829
beer_1766,beer_2165
beer_1766,beer_3146
beer_1766,beer_4542
beer_1766,beer_5223
beer_1829,beer_2165
beer_1829,beer_3146
beer_1829,beer_4542
beer_1829,beer_5223
beer_2165,beer_3146
beer_2165,beer_4542
beer_2165,beer_5223
beer_3146,beer_4542
beer_3146,beer_5223
beer_4542,beer_5223
beer_529,beer_2424
beer_529,beer_2636
beer_529,beer_3618
beer_529,beer_3859
beer_2424,beer_2636
beer_2424,beer_3618
beer_2424,beer_3859
beer_2636,beer_3618
beer_2636,beer_3859
beer_3618,beer_3859
beer_197,beer_519
beer_197,beer_1098
beer_197,beer_1299
beer_197,beer_1789
beer_197,beer_2104
beer_197,beer_2554
beer_519,beer_1098
beer_519,beer_1299
beer_519,beer_1789
beer_519,beer_2104
beer_519,beer_2554
beer_1098,beer_1299
beer_1098,beer_1789
beer_1098,beer_2104
beer_1098,beer_2554
beer_1299,beer_1789
beer_1299,beer_2104
beer_1299,beer_2554
beer_1789,beer_2104
beer_1789,beer_2554
beer_2104,beer_2554
beer_484,beer_740
beer_484,beer_2240
beer_484,beer_4466
beer_484,beer_4826
beer_484,beer_5065
beer_740,beer_2240
beer_740,beer_4466
beer_740,beer_4826
beer_740,beer_5065
beer_2240,beer_4466
beer_2240,beer_4826
beer_2240,beer_5065
beer_4466,beer_4826
beer_4466,beer_5065
beer_4826,beer_5065
beer_869,beer_1470
beer_869,beer_1570
beer_869,beer_2091
beer_869,beer_2106
beer_869,beer_4429
beer_869,beer_4854
beer_869,beer_5114
beer_1470,beer_1570
beer_1470,beer_2091
beer_1470,beer_2106
beer_1470,beer_4429
beer_1470,beer_4854
beer_1470,beer_5114
beer_1570,beer_2091
beer_1570,beer_2106
beer_1570,beer_4429
beer_1570,beer_4854
beer_1570,beer_5114
beer_2091,beer_2106
beer_2091,beer_4429
beer_2091,beer_4854
beer_2091,beer_5114
beer_2106,beer_4429
beer_2106,beer_4854
beer_2106,beer_5114
beer_4429,beer_4854
beer_4429,beer_5114
beer_4854,beer_5114
beer_2007,beer_4704
beer_643,beer_1465
beer_643,beer_4638
beer_1465,beer_4638
beer_1716,beer_1935
beer_1716,beer_2017
beer_1716,beer_3317
beer_1716,beer_3672
beer_1935,beer_2017
beer_1935,beer_3317
beer_1935,beer_3672
beer_2017,beer_3317
beer_2017,beer_3672
beer_3317,beer_3672
beer_985,beer_1608
beer_985,beer_2916
beer_985,beer_2994
beer_985,beer_3168
beer_985,beer_3928
beer_985,beer_5036
beer_1608,beer_2916
beer_1608,beer_2994
beer_1608,beer_3168
beer_1608,beer_3928
beer_1608,beer_5036
beer_2916,beer_2994
beer_2916,beer_3168
beer_2916,beer_3928
beer_2916,beer_5036
beer_2994,beer_3168
beer_2994,beer_3928
beer_2994,beer_5036
beer_3168,beer_3928
beer_3168,beer_5036
beer_3928,beer_5036
beer_3601,beer_4281
beer_273,beer_538
beer_273,beer_749
beer_273,beer_2023
beer_273,beer_2709
beer_273,beer_3840
beer_273,beer_4533
beer_273,beer_5399
beer_538,beer_749
beer_538,beer_2023
beer_538,beer_2709
beer_538,beer_3840
beer_538,beer_4533
beer_538,beer_5399
beer_749,beer_2023
beer_749,beer_2709
beer_749,beer_3840
beer_749,beer_4533
beer_749,beer_5399
beer_2023,beer_2709
beer_2023,beer_3840
beer_2023,beer_4533
beer_2023,beer_5399
beer_2709,beer_3840
beer_2709,beer_4533
beer_2709,beer_5399
beer_3840,beer_4533
beer_3840,beer_5399
beer_4533,beer_5399
beer_1903,beer_4605
beer_1903,beer_5082
beer_4605,beer_5082
beer_3372,beer_3900
beer_1103,beer_1274
beer_1103,beer_1352
beer_1103,beer_1496
beer_1103,beer_1866
beer_1103,beer_2536
beer_1103,beer_2824
beer_1103,beer_4633
beer_1274,beer_1352
beer_1274,beer_1496
beer_1274,beer_1866
beer_1274,beer_2536
beer_1274,beer_2824
beer_1274,beer_4633
beer_1352,beer_1496
beer_1352,beer_1866
beer_1352,beer_2536
beer_1352,beer_2824
beer_1352,beer_4633
beer_1496,beer_1866
beer_1496,beer_2536
beer_1496,beer_2824
beer_1496,beer_4633
beer_1866,beer_2536
beer_1866,beer_2824
beer_1866,beer_4633
beer_2536,beer_2824
beer_2536,beer_4633
beer_2824,beer_4633
beer_1119,beer_1398
beer_1119,beer_2288
beer_1119,beer_2533
beer_1119,beer_2899
beer_1119,beer_4954
beer_1398,beer_2288
beer_1398,beer_2533
beer_1398,beer_2899
beer_1398,beer_4954
beer_2288,beer_2533
beer_2288,beer_2899
beer_2288,beer_4954
beer_2533,beer_2899
beer_2533,beer_4954
beer_2899,beer_4954
beer_1023,beer_1794
beer_1023,beer_2346
beer_1023,beer_2655
beer_1023,beer_4757
beer_1794,beer_2346
beer_1794,beer_2655
beer_1794,beer_4757
beer_2346,beer_2655
beer_2346,beer_4757
beer_2655,beer_4757
beer_2111,beer_2190
beer_843,beer_2216
beer_843,beer_2271
beer_843,beer_2429
beer_843,beer_2458
beer_843,beer_3192
beer_843,beer_3784
beer_843,beer_3981
beer_2216,beer_2271
beer_2216,beer_2429
beer_2216,beer_2458
beer_2216,beer_3192
beer_2216,beer_3784
beer_2216,beer_3981
beer_2271,beer_2429
beer_2271,beer_2458
beer_2271,beer_3192
beer_2271,beer_3784
beer_2271,beer_3981
beer_2429,beer_2458
beer_2429,beer_3192
beer_2429,beer_3784
beer_2429,beer_3981
beer_2458,beer_3192
beer_2458,beer_3784
beer_2458,beer_3981
beer_3192,beer_3784
beer_3192,beer_3981
beer_3784,beer_3981
beer_116,beer_1226
beer_116,beer_4322
beer_116,beer_4482
beer_116,beer_4636
beer_1226,beer_4322
beer_1226,beer_4482
beer_1226,beer_4636
beer_4322,beer_4482
beer_4322,beer_4636
beer_4482,beer_4636
beer_870,beer_1908
beer_870,beer_1923
beer_870,beer_3961
beer_1908,beer_1923
beer_1908,beer_3961
beer_1923,beer_3961
beer_955,beer_1047
beer_955,beer_2060
beer_955,beer_2550
beer_955,beer_3660
beer_955,beer_4746
beer_1047,beer_2060
beer_1047,beer_2550
beer_1047,beer_3660
beer_1047,beer_4746
beer_2060,beer_2550
beer_2060,beer_3660
beer_2060,beer_4746
beer_2550,beer_3660
beer_2550,beer_4746
beer_3660,beer_4746
beer_655,beer_1868
beer_655,beer_2525
beer_655,beer_3604
beer_655,beer_4074
beer_655,beer_4110
beer_655,beer_4217
beer_655,beer_4760
beer_655,beer_4975
beer_1868,beer_2525
beer_1868,beer_3604
beer_1868,beer_4074
beer_1868,beer_4110
beer_1868,beer_4217
beer_1868,beer_4760
beer_1868,beer_4975
beer_2525,beer_3604
beer_2525,beer_4074
beer_2525,beer_4110
beer_2525,beer_4217
beer_2525,beer_4760
beer_2525,beer_4975
beer_3604,beer_4074
beer_3604,beer_4110
beer_3604,beer_4217
beer_3604,beer_4760
beer_3604,beer_4975
beer_4074,beer_4110
beer_4074,beer_4217
beer_4074,beer_4760
beer_4074,beer_4975
beer_4110,beer_4217
beer_4110,beer_4760
beer_4110,beer_4975
beer_4217,beer_4760
beer_4217,beer_4975
beer_4760,beer_4975
beer_550,beer_798
beer_550,beer_1368
beer_550,beer_2725
beer_550,beer_2740
beer_550,beer_5185
beer_550,beer_5359
beer_798,beer_1368
beer_798,beer_2725
beer_798,beer_2740
beer_798,beer_5185
beer_798,beer_5359
beer_1368,beer_2725
beer_1368,beer_2740
beer_1368,beer_5185
beer_1368,beer_5359
beer_2725,beer_2740
beer_2725,beer_5185
beer_2725,beer_5359
beer_2740,beer_5185
beer_2740,beer_5359
beer_5185,beer_5359
beer_766,beer_2417
beer_766,beer_2637
beer_766,beer_3640
beer_766,beer_5203
beer_2417,beer_2637
beer_2417,beer_3640
beer_2417,beer_5203
beer_2637,beer_3640
beer_2637,beer_5203
beer_3640,beer_5203
beer_1177,beer_1598
beer_553,beer_1019
beer_182,beer_414
beer_182,beer_566
beer_182,beer_848
beer_182,beer_969
beer_182,beer_1417
beer_182,beer_3978
beer_182,beer_5145
beer_414,beer_566
beer_414,beer_848
beer_414,beer_969
beer_414,beer_1417
beer_414,beer_3978
beer_414,beer_5145
beer_566,beer_848
beer_566,beer_969
beer_566,beer_1417
beer_566,beer_3978
beer_566,beer_5145
beer_848,beer_969
beer_848,beer_1417
beer_848,beer_3978
beer_848,beer_5145
beer_969,beer_1417
beer_969,beer_3978
beer_969,beer_5145
beer_1417,beer_3978
beer_1417,beer_5145
beer_3978,beer_5145
beer_3643,beer_4356
beer_3643,beer_4866
beer_4356,beer_4866
beer_471,beer_751
beer_471,beer_1170
beer_471,beer_1438
beer_471,beer_3696
beer_471,beer_3798
beer_471,beer_4796
beer_471,beer_4863
beer_751,beer_1170
beer_751,beer_1438
beer_751,beer_3696
beer_751,beer_3798
beer_751,beer_4796
beer_751,beer_4863
beer_1170,beer_1438
beer_1170,beer_3696
beer_1170,beer_3798
beer_1170,beer_4796
beer_1170,beer_4863
beer_1438,beer_3696
beer_1438,beer_3798
beer_1438,beer_4796
beer_1438,beer_4863
beer_3696,beer_3798
beer_3696,beer_4796
beer_3696,beer_4863
beer_3798,beer_4796
beer_3798,beer_4863
beer_4796,beer_4863
beer_204,beer_328
beer_204,beer_695
beer_204,beer_1350
beer_204,beer_2893
beer_204,beer_3357
beer_204,beer_3823
beer_204,beer_4013
beer_204,beer_4693
beer_328,beer_695
beer_328,beer_1350
beer_328,beer_2893
beer_328,beer_3357
beer_328,beer_3823
beer_328,beer_4013
beer_328,beer_4693
beer_695,beer_1350
beer_695,beer_2893
beer_695,beer_3357
beer_695,beer_3823
beer_695,beer_4013
beer_695,beer_4693
beer_1350,beer_2893
beer_1350,beer_3357
beer_1350,beer_3823
beer_1350,beer_4013
beer_1350,beer_4693
beer_2893,beer_3357
beer_2893,beer_3823
beer_2893,beer_4013
beer_2893,beer_4693
beer_3357,beer_3823
beer_3357,beer_4013
beer_3357,beer_4693
beer_3823,beer_4013
beer_3823,beer_4693
beer_4013,beer_4693
beer_1062,beer_1862
beer_1062,beer_3158
beer_1062,beer_3703
beer_1062,beer_4762
beer_1062,beer_5276
beer_1862,beer_3158
beer_1862,beer_3703
beer_1862,beer_4762
beer_1862,beer_5276
beer_3158,beer_3703
beer_3158,beer_4762
beer_3158,beer_5276
beer_3703,beer_4762
beer_3703,beer_5276
beer_4762,beer_5276
beer_4,beer_464
beer_4,beer_1471
beer_4,beer_1978
beer_4,beer_3241
beer_464,beer_1471
beer_464,beer_1978
beer_464,beer_3241
beer_1471,beer_1978
beer_1471,beer_3241
beer_1978,beer_3241
beer_815,beer_2020
beer_815,beer_2265
beer_815,beer_4168
beer_815,beer_4206
beer_815,beer_5235
beer_2020,beer_2265
beer_2020,beer_4168
beer_2020,beer_4206
beer_2020,beer_5235
beer_2265,beer_4168
beer_2265,beer_4206
beer_2265,beer_5235
beer_4168,beer_4206
beer_4168,beer_5235
beer_4206,beer_5235
beer_1713,beer_1736
beer_215,beer_997
beer_215,beer_1325
beer_215,beer_2019
beer_215,beer_2153
beer_215,beer_3214
beer_215,beer_3725
beer_215,beer_4849
beer_215,beer_5217
beer_997,beer_1325
beer_997,beer_2019
beer_997,beer_2153
beer_997,beer_3214
beer_997,beer_3725
beer_997,beer_4849
beer_997,beer_5217
beer_1325,beer_2019
beer_1325,beer_2153
beer_1325,beer_3214
beer_1325,beer_3725
beer_1325,beer_4849
beer_1325,beer_5217
beer_2019,beer_2153
beer_2019,beer_3214
beer_2019,beer_3725
beer_2019,beer_4849
beer_2019,beer_5217
beer_2153,beer_3214
beer_2153,beer_3725
beer_2153,beer_4849
beer_2153,beer_5217
beer_3214,beer_3725
beer_3214,beer_4849
beer_3214,beer_5217
beer_3725,beer_4849
beer_3725,beer_5217
beer_4849,beer_5217
beer_1222,beer_3517
beer_1222,beer_4160
beer_1222,beer_5009
beer_3517,beer_4160
beer_3517,beer_5009
beer_4160,beer_5009
beer_445,beer_1021
beer_445,beer_1676
beer_445,beer_1811
beer_445,beer_2661
beer_445,beer_4929
beer_1021,beer_1676
beer_1021,beer_1811
beer_1021,beer_2661
beer_1021,beer_4929
beer_1676,beer_1811
beer_1676,beer_2661
beer_1676,beer_4929
beer_1811,beer_2661
beer_1811,beer_4929
beer_2661,beer_4929
beer_1077,beer_1712
beer_1077,beer_2438
beer_1077,beer_4003
beer_1712,beer_2438
beer_1712,beer_4003
beer_2438,beer_4003
beer_113,beer_359
beer_113,beer_981
beer_113,beer_1410
beer_113,beer_1607
beer_113,beer_2259
beer_113,beer_3466
beer_113,beer_4418
beer_113,beer_4810
beer_359,beer_981
beer_359,beer_1410
beer_359,beer_1607
beer_359,beer_2259
beer_359,beer_3466
beer_359,beer_4418
beer_359,beer_4810
beer_981,beer_1410
beer_981,beer_1607
beer_981,beer_2259
beer_981,beer_3466
beer_981,beer_4418
beer_981,beer_4810
beer_1410,beer_1607
beer_1410,beer_2259
beer_1410,beer_3466
beer_1410,beer_4418
beer_1410,beer_4810
beer_1607,beer_2259
beer_1607,beer_3466
beer_1607,beer_4418
beer_1607,beer_4810
beer_2259,beer_3466
beer_2259,beer_4418
beer_2259,beer_4810
beer_3466,beer_4418
beer_3466,beer_4810
beer_4418,beer_4810
beer_338,beer_1428
beer_338,beer_2230
beer_338,beer_2552
beer_338,beer_3766
beer_1428,beer_2230
beer_1428,beer_2552
beer_1428,beer_3766
beer_2230,beer_2552
beer_2230,beer_3766
beer_2552,beer_3766
beer_3800,beer_5016
beer_3800,beer_5102
beer_5016,beer_5102
beer_534,beer_601
beer_534,beer_2560
beer_534,beer_4602
beer_601,beer_2560
beer_601,beer_4602
beer_2560,beer_4602
beer_163,beer_970
beer_163,beer_1080
beer_970,beer_1080
beer_84,beer_202
beer_84,beer_346
beer_84,beer_1849
beer_84,beer_2685
beer_84,beer_3605
beer_84,beer_4859
beer_84,beer_4904
beer_84,beer_5212
beer_202,beer_346
beer_202,beer_1849
beer_202,beer_2685
beer_202,beer_3605
beer_202,beer_4859
beer_202,beer_4904
beer_202,beer_5212
beer_346,beer_1849
beer_346,beer_2685
beer_346,beer_3605
beer_346,beer_4859
beer_346,beer_4904
beer_346,beer_5212
beer_1849,beer_2685
beer_1849,beer_3605
beer_1849,beer_4859
beer_1849,beer_4904
beer_1849,beer_5212
beer_2685,beer_3605
beer_2685,beer_4859
beer_2685,beer_4904
beer_2685,beer_5212
beer_3605,beer_4859
beer_3605,beer_4904
beer_3605,beer_5212
beer_4859,beer_4904
beer_4859,beer_5212
beer_4904,beer_5212
beer_349,beer_1261
beer_349,beer_1373
beer_349,beer_2318
beer_1261,beer_1373
beer_1261,beer_2318
beer_1373,beer_2318
beer_1246,beer_3342
beer_1246,beer_3438
beer_1246,beer_3710
beer_1246,beer_3818
beer_3342,beer_3438
beer_3342,beer_3710
beer_3342,beer_3818
beer_3438,beer_3710
beer_3438,beer_3818
beer_3710,beer_3818
beer_2243,beer_4790
beer_2243,beer_4913
beer_2243,beer_4979
beer_4790,beer_4913
beer_4790,beer_4979
beer_4913,beer_4979
beer_1129,beer_2832
beer_1129,beer_2917
beer_1129,beer_3786
beer_1129,beer_3980
beer_1129,beer_4396
beer_1129,beer_4689
beer_2832,beer_2917
beer_2832,beer_3786
beer_2832,beer_3980
beer_2832,beer_4396
beer_2832,beer_4689
beer_2917,beer_3786
beer_2917,beer_3980
beer_2917,beer_4396
beer_2917,beer_4689
beer_3786,beer_3980
beer_3786,beer_4396
beer_3786,beer_4689
beer_3980,beer_4396
beer_3980,beer_4689
beer_4396,beer_4689
beer_536,beer_4848
beer_1599,beer_2024
beer_1599,beer_3501
beer_1599,beer_4988
beer_2024,beer_3501
beer_2024,beer_4988
beer_3501,beer_4988
beer_3339,beer_3857
beer_3339,beer_4143
beer_3857,beer_4143
beer_1412,beer_1719
beer_1412,beer_2372
beer_1412,beer_2526
beer_1412,beer_2883
beer_1412,beer_2891
beer_1412,beer_2932
beer_1719,beer_2372
beer_1719,beer_2526
beer_1719,beer_2883
beer_1719,beer_2891
beer_1719,beer_2932
beer_2372,beer_2526
beer_2372,beer_2883
beer_2372,beer_2891
beer_2372,beer_2932
beer_2526,beer_2883
beer_2526,beer_2891
beer_2526,beer_2932
beer_2883,beer_2891
beer_2883,beer_2932
beer_2891,beer_2932
beer_1803,beer_2218
beer_1803,beer_2236
beer_1803,beer_2775
beer_2218,beer_2236
beer_2218,beer_2775
beer_2236,beer_2775
beer_698,beer_3057
beer_698,beer_3842
beer_698,beer_3875
beer_3057,beer_3842
beer_3057,beer_3875
beer_3842,beer_3875
beer_1024,beer_1960
beer_1024,beer_2340
beer_1024,beer_3118
beer_1024,beer_3974
beer_1024,beer_4357
beer_1960,beer_2340
beer_1960,beer_3118
beer_1960,beer_3974
beer_1960,beer_4357
beer_2340,beer_3118
beer_2340,beer_3974
beer_2340,beer_4357
beer_3118,beer_3974
beer_3118,beer_4357
beer_3974,beer_4357
beer_1135,beer_1798
beer_1135,beer_3428
beer_1135,beer_3850
beer_1798,beer_3428
beer_1798,beer_3850
beer_3428,beer_3850
beer_791,beer_946
beer_791,beer_2616
beer_791,beer_4828
beer_946,beer_2616
beer_946,beer_4828
beer_2616,beer_4828
beer_216,beer_515
beer_216,beer_1235
beer_216,beer_1477
beer_216,beer_4286
beer_216,beer_4411
beer_216,beer_4432
beer_216,beer_5208
beer_216,beer_5348
beer_515,beer_1235
beer_515,beer_1477
beer_515,beer_4286
beer_515,beer_4411
beer_515,beer_4432
beer_515,beer_5208
beer_515,beer_5348
beer_1235,beer_1477
beer_1235,beer_4286
beer_1235,beer_4411
beer_1235,beer_4432
beer_1235,beer_5208
beer_1235,beer_5348
beer_1477,beer_4286
beer_1477,beer_4411
beer_1477,beer_4432
beer_1477,beer_5208
beer_1477,beer_5348
beer_4286,beer_4411
beer_4286,beer_4432
beer_4286,beer_5208
beer_4286,beer_5348
beer_4411,beer_4432
beer_4411,beer_5208
beer_4411,beer_5348
beer_4432,beer_5208
beer_4432,beer_5348
beer_5208,beer_5348
beer_507,beer_684
beer_507,beer_1334
beer_507,beer_2935
beer_507,beer_3611
beer_507,beer_3958
beer_684,beer_1334
beer_684,beer_2935
beer_684,beer_3611
beer_684,beer_3958
beer_1334,beer_2935
beer_1334,beer_3611
beer_1334,beer_3958
beer_2935,beer_3611
beer_2935,beer_3958
beer_3611,beer_3958
beer_1514,beer_1707
beer_1514,beer_2074
beer_1514,beer_2276
beer_1514,beer_2703
beer_1514,beer_3217
beer_1514,beer_5056
beer_1707,beer_2074
beer_1707,beer_2276
beer_1707,beer_2703
beer_1707,beer_3217
beer_1707,beer_5056
beer_2074,beer_2276
beer_2074,beer_2703
beer_2074,beer_3217
beer_2074,beer_5056
beer_2276,beer_2703
beer_2276,beer_3217
beer_2276,beer_5056
beer_2703,beer_3217
beer_2703,beer_5056
beer_3217,beer_5056
beer_253,beer_565
beer_253,beer_2570
beer_253,beer_2890
beer_253,beer_2967
beer_565,beer_2570
beer_565,beer_2890
beer_565,beer_2967
beer_2570,beer_2890
beer_2570,beer_2967
beer_2890,beer_2967
beer_279,beer_466
beer_279,beer_847
beer_279,beer_1083
beer_279,beer_2414
beer_279,beer_3088
beer_279,beer_4027
beer_279,beer_4370
beer_466,beer_847
beer_466,beer_1083
beer_466,beer_2414
beer_466,beer_3088
beer_466,beer_4027
beer_466,beer_4370
beer_847,beer_1083
beer_847,beer_2414
beer_847,beer_3088
beer_847,beer_4027
beer_847,beer_4370
beer_1083,beer_2414
beer_1083,beer_3088
beer_1083,beer_4027
beer_1083,beer_4370
beer_2414,beer_3088
beer_2414,beer_4027
beer_2414,beer_4370
beer_3088,beer_4027
beer_3088,beer_4370
beer_4027,beer_4370
beer_571,beer_795
beer_571,beer_3437
beer_571,beer_4986
beer_795,beer_3437
beer_795,beer_4986
beer_3437,beer_4986
beer_2261,beer_2556
beer_2261,beer_2871
beer_2261,beer_2911
beer_2261,beer_2971
beer_2261,beer_4238
beer_2261,beer_4302
beer_2261,beer_4905
beer_2261,beer_5255
beer_2556,beer_2871
beer_2556,beer_2911
beer_2556,beer_2971
beer_2556,beer_4238
beer_2556,beer_4302
beer_2556,beer_4905
beer_2556,beer_5255
beer_2871,beer_2911
beer_2871,beer_2971
beer_2871,beer_4238
beer_2871,beer_4302
beer_2871,beer_4905
beer_2871,beer_5255
beer_2911,beer_2971
beer_2911,beer_4238
beer_2911,beer_4302
beer_2911,beer_4905
beer_2911,beer_5255
beer_2971,beer_4238
beer_2971,beer_4302
beer_2971,beer_4905
beer_2971,beer_5255
beer_4238,beer_4302
beer_4238,beer_4905
beer_4238,beer_5255
beer_4302,beer_4905
beer_4302,beer_5255
beer_4905,beer_5255
beer_1446,beer_2933
beer_1446,beer_3298
beer_1446,beer_4479
beer_1446,beer_4530
beer_1446,beer_4569
beer_2933,beer_3298
beer_2933,beer_4479
beer_2933,beer_4530
beer_2933,beer_4569
beer_3298,beer_4479
beer_3298,beer_4530
beer_3298,beer_4569
beer_4479,beer_4530
beer_4479,beer_4569
beer_4530,beer_4569
beer_1851,beer_2011
beer_1851,beer_2152
beer_1851,beer_2368
beer_1851,beer_3509
beer_1851,beer_4553
beer_1851,beer_5103
beer_2011,beer_2152
beer_2011,beer_2368
beer_2011,beer_3509
beer_2011,beer_4553
beer_2011,beer_5103
beer_2152,beer_2368
beer_2152,beer_3509
beer_2152,beer_4553
beer_2152,beer_5103
beer_2368,beer_3509
beer_2368,beer_4553
beer_2368,beer_5103
beer_3509,beer_4553
beer_3509,beer_5103
beer_4553,beer_5103
beer_595,beer_680
beer_595,beer_1114
beer_595,beer_1792
beer_595,beer_1844
beer_595,beer_2407
beer_595,beer_2909
beer_595,beer_3087
beer_595,beer_3735
beer_680,beer_1114
beer_680,beer_1792
beer_680,beer_1844
beer_680,beer_2407
beer_680,beer_2909
beer_680,beer_3087
beer_680,beer_3735
beer_1114,beer_1792
beer_1114,beer_1844
beer_1114,beer_2407
beer_1114,beer_2909
beer_1114,beer_3087
beer_1114,beer_3735
beer_1792,beer_1844
beer_1792,beer_2407
beer_1792,beer_2909
beer_1792,beer_3087
beer_1792,beer_3735
beer_1844,beer_2407
beer_1844,beer_2909
beer_1844,beer_3087
beer_1844,beer_3735
beer_2407,beer_2909
beer_2407,beer_3087
beer_2407,beer_3735
beer_2909,beer_3087
beer_2909,beer_3735
beer_3087,beer_3735
beer_1460,beer_1833
beer_1460,beer_5023
beer_1833,beer_5023
beer_1900,beer_3409
beer_1900,beer_3491
beer_1900,beer_3718
beer_1900,beer_4926
beer_3409,beer_3491
beer_3409,beer_3718
beer_3409,beer_4926
beer_3491,beer_3718
beer_3491,beer_4926
beer_3718,beer_4926
beer_143,beer_206
beer_143,beer_251
beer_143,beer_275
beer_143,beer_1877
beer_143,beer_2126
beer_143,beer_2586
beer_143,beer_2941
beer_143,beer_5149
beer_206,beer_251
beer_206,beer_275
beer_206,beer_1877
beer_206,beer_2126
beer_206,beer_2586
beer_206,beer_2941
beer_206,beer_5149
beer_251,beer_275
beer_251,beer_1877
beer_251,beer_2126
beer_251,beer_2586
beer_251,beer_2941
beer_251,beer_5149
beer_275,beer_1877
beer_275,beer_2126
beer_275,beer_2586
beer_275,beer_2941
beer_275,beer_5149
beer_1877,beer_2126
beer_1877,beer_2586
beer_1877,beer_2941
beer_1877,beer_5149
beer_2126,beer_2586
beer_2126,beer_2941
beer_2126,beer_5149
beer_2586,beer_2941
beer_2586,beer_5149
beer_2941,beer_5149
beer_413,beer_2344
beer_413,beer_2864
beer_413,beer_2980
beer_2344,beer_2864
beer_2344,beer_2980
beer_2864,beer_2980
beer_817,beer_1005
beer_817,beer_3070
beer_817,beer_3926
beer_817,beer_4230
beer_1005,beer_3070
beer_1005,beer_3926
beer_1005,beer_4230
beer_3070,beer_3926
beer_3070,beer_4230
beer_3926,beer_4230
beer_290,beer_2770
beer_290,beer_3419
